via,numero_de_la_via,via,cruce_1,via,cruce_2,direccion_completa,precio,zona,kilometros
Avenida,72,Calle,97,Calle,99,Avenida 72 entre Calle 97 y Calle 99,510,Buena vista,4.1
Avenida,72,Calle,99,Calle,101,Avenida 72 entre Calle 99 y Calle 101,520,Buena vista,4.2
Avenida,72,Calle,101,Calle,103,Avenida 72 entre Calle 101 y Calle 103,530,Buena vista,4.3
Avenida,72,Calle,103,Calle,105,Avenida 72 entre Calle 103 y Calle 105,540,Buena vista,4.4
Avenida,74,Calle,31,Calle,33,Avenida 74 entre Calle 31 y Calle 33,360,Punta Gotica,2.6
Avenida,74,Calle,37,Calle,37A,Avenida 74 entre Calle 37 y Calle 37A,310,San Lazaro,2.1
Avenida,74,Calle,37A,Calle,39,Avenida 74 entre Calle 37A y Calle 39,310,San Lazaro,2.1
Avenida,74,Calle,39,Calle,45,Avenida 74 entre Calle 39 y Calle 45,310,San Lazaro,2.1
Avenida,74,Calle,45,Calle,49,Avenida 74 entre Calle 45 y Calle 49,300,San Lazaro,2
Avenida,74,Calle,49,Calle,51,Avenida 74 entre Calle 49 y Calle 51,300,San Lazaro,2
Avenida,74,Calle,51,Calle,53,Avenida 74 entre Calle 51 y Calle 53,310,San Lazaro,2.1
Avenida,74,Calle,53,Calle,55,Avenida 74 entre Calle 53 y Calle 55,320,San Lazaro,2.2
Avenida,74,Calle,55,Calle,57,Avenida 74 entre Calle 55 y Calle 57,330,San Lazaro,2.3
Avenida,74,Calle,57,Calle,59,Avenida 74 entre Calle 57 y Calle 59,340,San Lazaro,2.4
Avenida,74,Calle,59,Calle,63,Avenida 74 entre Calle 59 y Calle 63,350,San Lazaro,2.5
Avenida,74,Calle,63,Calle,65,Avenida 74 entre Calle 63 y Calle 65,360,Pueblo Grifo,2.6
Avenida,74,Calle,67,Calle,69,Avenida 74 entre Calle 67 y Calle 69,380,Pueblo Grifo,2.8
Avenida,74,Calle,97,Calle,99,Avenida 74 entre Calle 97 y Calle 99,520,Buena vista,4.2
Avenida,74,Calle,99,Calle,99A,Avenida 74 entre Calle 99 y Calle 99A,530,Buena vista,4.3
Avenida,74,Calle,99A,Calle,101,Avenida 74 entre Calle 99A y Calle 101,540,Buena vista,4.4
Avenida,74,Calle,101,Calle,CIRCUNVALACION,Avenida 74 entre Calle 101 y Calle CIRCUNVALACION,550,Buena vista,4.5
Avenida,76,Calle,49,Calle,51,Avenida 76 entre Calle 49 y Calle 51,310,San Lazaro,2.1
Avenida,76,Calle,51,Calle,53,Avenida 76 entre Calle 51 y Calle 53,320,San Lazaro,2.2
Avenida,76,Calle,55,Calle,57,Avenida 76 entre Calle 55 y Calle 57,340,San Lazaro,2.4
Avenida,76,Calle,63,Calle,65,Avenida 76 entre Calle 63 y Calle 65,360,Pueblo Grifo,2.6
Avenida,76,Calle,83A,Calle,89,Avenida 76 entre Calle 83A y Calle 89,510,Buena vista,4.1
Avenida,76,Calle,89,Calle,99,Avenida 76 entre Calle 89 y Calle 99,520,Buena vista,4.2
Avenida,76,Calle,99,Calle,99A,Avenida 76 entre Calle 99 y Calle 99A,530,Buena vista,4.3
Avenida,76,Calle,99A,Calle,CIRCUNVALACION,Avenida 76 entre Calle 99A y Calle CIRCUNVALACION,540,Buena vista,4.4
Avenida,78,Calle,63,Calle,65,Avenida 78 entre Calle 63 y Calle 65,370,Pueblo Grifo,2.7
Avenida,78,Calle,65,Calle,67,Avenida 78 entre Calle 65 y Calle 67,380,Pueblo Grifo,2.8
Avenida,78,Calle,67,Calle,69,Avenida 78 entre Calle 67 y Calle 69,390,Pueblo Grifo,2.9
Avenida,78,Calle,69,Calle,71,Avenida 78 entre Calle 69 y Calle 71,400,Pueblo Grifo,3
Avenida,UNIDAD TMC,Calle,UNIDAD TMC,Calle,UNIDAD TMC,Avenida UNIDAD TMC entre Calle UNIDAD TMC y Calle UNIDAD TMC,440,Pueblo Grifo,3.4
Avenida,78A,Calle,63,Calle,65,Avenida 78A entre Calle 63 y Calle 65,390,Pueblo Grifo,2.9
Avenida,78A,Calle,65,Calle,69,Avenida 78A entre Calle 65 y Calle 69,400,Pueblo Grifo,3
Avenida,78A,Calle,69,Calle,71,Avenida 78A entre Calle 69 y Calle 71,410,Pueblo Grifo,3.1
Avenida,78A,Calle,71,Calle,CIRCUNVALACION,Avenida 78A entre Calle 71 y Calle CIRCUNVALACION,440,Pueblo Grifo,3.4
Avenida,80,Calle,63,Calle,65,Avenida 80 entre Calle 63 y Calle 65,410,Pueblo Grifo,3.1
Avenida,80,Calle,65,Calle,69,Avenida 80 entre Calle 65 y Calle 69,420,Pueblo Grifo,3.2
Avenida,82,Calle,35,Calle,82A,Avenida 82 entre Calle 35 y Calle 82A,520,Pastorita,4.2
Avenida,82,Calle,33,Avenida,82A,Avenida 82 entre Calle 33 y Avenida 82A,510,Pastorita,4.1
Avenida,82,Calle,33,Calle,35,Avenida 82 entre Calle 33 y Calle 35,510,Pastorita,4.1
Avenida,82A,Calle,82,Calle,27,Avenida 82A entre Calle 82 y Calle 27,540,Pastorita,4.4
Avenida,82B,Calle,25,Calle,27,Avenida 82B entre Calle 25 y Calle 27,560,Pastorita,4.6
Avenida,84,Calle,31,Calle,33A,Avenida 84 entre Calle 31 y Calle 33A,540,Pastorita,4.4
Avenida,84,Calle,33A,Calle,33,Avenida 84 entre Calle 33A y Calle 33,530,Pastorita,4.3
Avenida,84A,Calle,29,Calle,31,Avenida 84A entre Calle 29 y Calle 31,560,Pastorita,4.6
Avenida,86,Calle,31,Calle,33A,Avenida 86 entre Calle 31 y Calle 33A,550,Pastorita,4.5
Avenida,86,Calle,33A,Calle,35,Avenida 86 entre Calle 33A y Calle 35,540,Pastorita,4.4
Avenida,88,Calle,31,Calle,35,Avenida 88 entre Calle 31 y Calle 35,560,Pastorita,4.6
Avenida,90,Calle,29,Calle,31,Avenida 90 entre Calle 29 y Calle 31,590,Pastorita,4.9
Avenida,90,Calle,31,Calle,35,Avenida 90 entre Calle 31 y Calle 35,570,Pastorita,4.7
Avenida,vial universidad,Calle,modulos,Calle,jose gregorio,Avenida vial universidad entre Calle modulos y Calle jose gregorio,610,Pastorita,5.1
Avenida,VIAL UNIVERSIDAD,Calle,VIAL UNIVERSIDAD,Calle,VIAL UNIVERSIDAD,Avenida VIAL UNIVERSIDAD entre Calle VIAL UNIVERSIDAD y Calle VIAL UNIVERSIDAD,570,Vial Universidad,4.7
Avenida,PEDIATRICO,Calle,PEDIATRICO,Calle,PEDIATRICO,Avenida PEDIATRICO entre Calle PEDIATRICO y Calle PEDIATRICO,200,Pediatrico,0.9
Avenida,CIENCIAS MEDICAS,Calle,CIENCIAS MEDICAS,Calle,CIENCIAS MEDICAS,Avenida CIENCIAS MEDICAS entre Calle CIENCIAS MEDICAS y Calle CIENCIAS MEDICAS,200,Ciencias Medicas,0.9
Avenida,HOSPITAL,Calle,HOSPITAL,Calle,HOSPITAL,Avenida HOSPITAL entre Calle HOSPITAL y Calle HOSPITAL,200,Hospital,
Avenida,PUNTA LA CUEVA,Calle,PUNTA LA CUEVA,Calle,PUNTA LA CUEVA,Avenida PUNTA LA CUEVA entre Calle PUNTA LA CUEVA y Calle PUNTA LA CUEVA,650,Punta la Cueva,5.5
Calle,Casa verde,Calle,Casa verde,Calle,Casa verde,Calle Casa verde entre Calle Casa verde y Calle Casa verde,430,Punta Gorda,3.3
Calle,Club cienfuegos,Calle,Club cienfuegos,Calle,Club cienfuegos,Calle Club cienfuegos entre Calle Club cienfuegos y Calle Club cienfuegos,370,Punta Gorda,2.7
Calle,Policlinico pueblo grifo,Calle,Policlinico pueblo grifo,Calle,Policlinico pueblo grifo,Calle Policlinico pueblo grifo entre Calle Policlinico pueblo grifo y Calle Policlinico pueblo grifo,440,Pueblo Grifo,3.4
Calle,Policlinico pastorita,Calle,Policlinico pastorita,Calle,Policlinico pastorita,Calle Policlinico pastorita entre Calle Policlinico pastorita y Calle Policlinico pastorita,470,Pastorita,3.7
Calle,Fregadora de carros junco sur,Calle,Fregadora de carros junco sur,Calle,Fregadora de carros junco sur,Calle Fregadora de carros junco sur entre Calle Fregadora de carros junco sur y Calle Fregadora de carros junco sur,220,Junco Sur,1.2
Calle,12 planta pueblo griffo,Calle,12 planta pueblo griffo,Calle,12 planta pueblo griffo,Calle 12 planta pueblo griffo entre Calle 12 planta pueblo griffo y Calle 12 planta pueblo griffo,400,Pueblo Grifo,3
Calle,Caribe,Calle,Caribe,Calle,Caribe,Calle Caribe entre Calle Caribe y Calle Caribe,430,Punta Gorda,3.3
Calle,Hotel union,Calle,Hotel union,Calle,Hotel union,Calle Hotel union entre Calle Hotel union y Calle Hotel union,280,Casco Historico,1.8
Calle,Español,Calle,Español,Calle,Español,Calle Español entre Calle Español y Calle Español,260,Casco Historico,1.6
Calle,Bar rojo,Calle,Bar rojo,Calle,Bar rojo,Calle Bar rojo entre Calle Bar rojo y Calle Bar rojo,220,Casco Historico,1.2
Calle,2212,Calle,2212,Calle,2212,Calle 2212 entre Calle 2212 y Calle 2212,270,Casco Historico,1.7
Calle,Guajo,Calle,Guajo,Calle,Guajo,Calle Guajo entre Calle Guajo y Calle Guajo,270,Casco Historico,1.7
Calle,Materno punta gorda,Calle,Materno punta gorda,Calle,Materno punta gorda,Calle Materno punta gorda entre Calle Materno punta gorda y Calle Materno punta gorda,300,Punta Gorda,2
Calle,Cupet calzada,Calle,Cupet calzada,Calle,Cupet calzada,Calle Cupet calzada entre Calle Cupet calzada y Calle Cupet calzada,270,San Lazaro,1.7
Calle,Cupet Trebol,Calle,Cupet Trebol,Calle,Cupet Trebol,Calle Cupet Trebol entre Calle Cupet Trebol y Calle Cupet Trebol,580,Pastorita,4.8
Calle,Cupet pueblo griffo,Calle,Cupet pueblo griffo,Calle,Cupet pueblo griffo,Calle Cupet pueblo griffo entre Calle Cupet pueblo griffo y Calle Cupet pueblo griffo,380,Pueblo Grifo,2.8
Calle,Cupet punta gorda,Calle,Cupet punta gorda,Calle,Cupet punta gorda,Calle Cupet punta gorda entre Calle Cupet punta gorda y Calle Cupet punta gorda,310,Punta Gorda,2.1
Calle,Pabellones PPU,Calle,Pabellones PPU,Calle,Pabellones PPU,Calle Pabellones PPU entre Calle Pabellones PPU y Calle Pabellones PPU,200,Casco Historico,0.8
Calle,Taller de ambulancia ppu,Calle,Taller de ambulancia ppu,Calle,Taller de ambulancia ppu,Calle Taller de ambulancia ppu entre Calle Taller de ambulancia ppu y Calle Taller de ambulancia ppu,200,Casco Historico,0.8
Calle,Hotelera Framboyanes,Calle,Hotelera Framboyanes,Calle,Hotelera Framboyanes,Calle Hotelera Framboyanes entre Calle Hotelera Framboyanes y Calle Hotelera Framboyanes,550,Casco Historico,4.5
Calle,Terminal de cruceros,Calle,Terminal de cruceros,Calle,Terminal de cruceros,Calle Terminal de cruceros entre Calle Terminal de cruceros y Calle Terminal de cruceros,370,Reina,2.7
Calle,18 planta frente a astro,Calle,18 planta frente a astro,Calle,18 planta frente a astro,Calle 18 planta frente a astro entre Calle 18 planta frente a astro y Calle 18 planta frente a astro,570,Pastorita,4.7
Calle,18 planta militares,Calle,18 planta militares,Calle,18 planta militares,Calle 18 planta militares entre Calle 18 planta militares y Calle 18 planta militares,550,Pastorita,4.5
Calle,Circulo infantil pastorita,Calle,Circulo infantil pastorita,Calle,Circulo infantil pastorita,Calle Circulo infantil pastorita entre Calle Circulo infantil pastorita y Calle Circulo infantil pastorita,580,Pastorita,4.8
Calle,Escuela de montaje,Calle,Escuela de montaje,Calle,Escuela de montaje,Calle Escuela de montaje entre Calle Escuela de montaje y Calle Escuela de montaje,530,Pastorita,4.3
Calle,"Carretera Palmira, 4 caminos",Calle,"Carretera Palmira, 4 caminos",Calle,"Carretera Palmira, 4 caminos","Calle Carretera Palmira, 4 caminos entre Calle Carretera Palmira, 4 caminos y Calle Carretera Palmira, 4 caminos",570,Pastorita,4.7
Calle,Laguna del cura,Calle,Laguna del cura,Calle,Laguna del cura,Calle Laguna del cura entre Calle Laguna del cura y Calle Laguna del cura,280,Punta Gorda,1.8
Calle,Playa alegre,Calle,Playa alegre,Calle,Playa alegre,Calle Playa alegre entre Calle Playa alegre y Calle Playa alegre,270,Punta Gorda,1.7
Calle,Los pinitos,Calle,Los pinitos,Calle,Los pinitos,Calle Los pinitos entre Calle Los pinitos y Calle Los pinitos,300,Punta Gorda,2
Calle,La punta,Calle,La punta,Calle,La punta,Calle La punta entre Calle La punta y Calle La punta,500,Punta Gorda,4
Calle,Playa Circulito,Calle,Playa Circulito,Calle,Playa Circulito,Calle Playa Circulito entre Calle Playa Circulito y Calle Playa Circulito,380,Punta Gorda,2.8
Calle,Base militar antes del aeropuerto,Calle,Base militar antes del aeropuerto,Calle,Base militar antes del aeropuerto,Calle Base militar antes del aeropuerto entre Calle Base militar antes del aeropuerto y Calle Base militar antes del aeropuerto,710,Caunao,6.2
Calle,Base militar somaton,Calle,Base militar somaton,Calle,Base militar somaton,Calle Base militar somaton entre Calle Base militar somaton y Calle Base militar somaton,820,Cantarrana,8.4
Calle,Guamajal circunvalación,Calle,Guamajal circunvalación,Calle,Guamajal circunvalación,Calle Guamajal circunvalación entre Calle Guamajal circunvalación y Calle Guamajal circunvalación,430,Tulipan,3.3
Calle,Parque Marti,Calle,Parque Marti,Calle,Parque Marti,Calle Parque Marti entre Calle Parque Marti y Calle Parque Marti,310,Casco Historico,2.1
Calle,Malecon,Calle,Malecon,Calle,Malecon,Calle Malecon entre Calle Malecon y Calle Malecon,300,Casco Historico,2
Calle,Viradero de la 3,Calle,Viradero de la 3,Calle,Viradero de la 3,Calle Viradero de la 3 entre Calle Viradero de la 3 y Calle Viradero de la 3,400,Junco Sur,3
Calle,Circulo infantil junco sur,Calle,Circulo infantil junco sur,Calle,Circulo infantil junco sur,Calle Circulo infantil junco sur entre Calle Circulo infantil junco sur y Calle Circulo infantil junco sur,310,Junco Sur,2.1
Calle,Escuela Jose Marti,Calle,Escuela Jose Marti,Calle,Escuela Jose Marti,Calle Escuela Jose Marti entre Calle Escuela Jose Marti y Calle Escuela Jose Marti,780,Caunao,7.6
Calle,Torre de ETECSA,Calle,Torre de ETECSA,Calle,Torre de ETECSA,Calle Torre de ETECSA entre Calle Torre de ETECSA y Calle Torre de ETECSA,250,Casco Historico,1.5
Calle,Policlinico caunao,Calle,Policlinico caunao,Calle,Policlinico caunao,Calle Policlinico caunao entre Calle Policlinico caunao y Calle Policlinico caunao,800,Caunao,8
Calle,RESTAURANT PEPE,Calle,RESTAURANT PEPE,Calle,RESTAURANT PEPE,Calle RESTAURANT PEPE entre Calle RESTAURANT PEPE y Calle RESTAURANT PEPE,240,Casco Historico,1.4
Calle,500 CEIBA,Calle,500 CEIBA,Calle,500 CEIBA,Calle 500 CEIBA entre Calle 500 CEIBA y Calle 500 CEIBA,580,Pastorita,4.8
Calle,CIRCULO DE ABUELOS PUEBLO GR,Calle,CIRCULO DE ABUELOS PUEBLO GR,Calle,CIRCULO DE ABUELOS PUEBLO GR,Calle CIRCULO DE ABUELOS PUEBLO GR entre Calle CIRCULO DE ABUELOS PUEBLO GR y Calle CIRCULO DE ABUELOS PUEBLO GR,420,Pueblo Grifo,3.2
Calle,EIDE,Calle,EIDE,Calle,EIDE,Calle EIDE entre Calle EIDE y Calle EIDE,260,La Juanita,1.6
Calle,RAPIDO DEL MALECON,Calle,RAPIDO DEL MALECON,Calle,RAPIDO DEL MALECON,Calle RAPIDO DEL MALECON entre Calle RAPIDO DEL MALECON y Calle RAPIDO DEL MALECON,280,Casco Historico,1.8
Calle,PALMITA,Calle,PALMITA,Calle,PALMITA,Calle PALMITA entre Calle PALMITA y Calle PALMITA,440,Pueblo Grifo,3.4
Calle,BALDOSA,Calle,BALDOSA,Calle,BALDOSA,Calle BALDOSA entre Calle BALDOSA y Calle BALDOSA,620,Pueblo Grifo,5.2
Calle,GAS PUNTA GOTICA,Calle,GAS PUNTA GOTICA,Calle,GAS PUNTA GOTICA,Calle GAS PUNTA GOTICA entre Calle GAS PUNTA GOTICA y Calle GAS PUNTA GOTICA,350,Punta Gotica,2.5
Calle,PLASTICOS ARREGLAR,Calle,PLASTICOS ARREGLAR,Calle,PLASTICOS ARREGLAR,Calle PLASTICOS ARREGLAR entre Calle PLASTICOS ARREGLAR y Calle PLASTICOS ARREGLAR,450,Pueblo Grifo,3.5
Calle,PALACIO DE LOS MATRIMONIOS,Calle,PALACIO DE LOS MATRIMONIOS,Calle,PALACIO DE LOS MATRIMONIOS,Calle PALACIO DE LOS MATRIMONIOS entre Calle PALACIO DE LOS MATRIMONIOS y Calle PALACIO DE LOS MATRIMONIOS,500,Buena vista,4
Calle,CIRCULO INFANTIL BUENA V,Calle,CIRCULO INFANTIL BUENA V,Calle,CIRCULO INFANTIL BUENA V,Calle CIRCULO INFANTIL BUENA V entre Calle CIRCULO INFANTIL BUENA V y Calle CIRCULO INFANTIL BUENA V,500,Buena vista,4
Calle,DELEGACION DEL MININT,Calle,DELEGACION DEL MININT,Calle,DELEGACION DEL MININT,Calle DELEGACION DEL MININT entre Calle DELEGACION DEL MININT y Calle DELEGACION DEL MININT,500,Pastorita,4
Calle,CRIS TU REY,Calle,CRIS TU REY,Calle,CRIS TU REY,Calle CRIS TU REY entre Calle CRIS TU REY y Calle CRIS TU REY,440,Buena vista,3.4
Calle,EDIF 22 C71,Avenida,78A,Avenida,80,Calle EDIF 22 C71 entre Avenida 78A y Avenida 80,450,Pueblo Grifo,3.5
Calle,EDIF 4 C63,Avenida,78,Avenida,78A,Calle EDIF 4 C63 entre Avenida 78 y Avenida 78A,380,Pueblo Grifo,2.8
Calle,EDIF 29 A78,Calle,65,Calle,67,Calle EDIF 29 A78 entre Calle 65 y Calle 67,400,Pueblo Grifo,3
Calle,EDIF 30 A78,Calle,65,Calle,67,Calle EDIF 30 A78 entre Calle 65 y Calle 67,400,Pueblo Grifo,3
Calle,EDIF 31 A78,Calle,65,Calle,67,Calle EDIF 31 A78 entre Calle 65 y Calle 67,400,Pueblo Grifo,3
Calle,EDIF 32 A78,Calle,65,Calle,67,Calle EDIF 32 A78 entre Calle 65 y Calle 67,400,Pueblo Grifo,3
Calle,EDIF 1  C71,Avenida,78,Avenida,78A,Calle EDIF 1  C71 entre Avenida 78 y Avenida 78A,440,Pueblo Grifo,3.4
Calle,EDIF 12 A78A,Calle,69,Calle,71,Calle EDIF 12 A78A entre Calle 69 y Calle 71,410,Pueblo Grifo,3.1
Calle,EDIF 57 A78,Calle,67,Calle,69,Calle EDIF 57 A78 entre Calle 67 y Calle 69,390,Pueblo Grifo,2.9
Calle,EDIF 58 A78,Calle,67,Calle,69,Calle EDIF 58 A78 entre Calle 67 y Calle 69,390,Pueblo Grifo,2.9
Calle,EDIF 59 A78,Calle,67,Calle,69,Calle EDIF 59 A78 entre Calle 67 y Calle 69,390,Pueblo Grifo,2.9
Calle,EDIF 66B A78,Calle,65,Calle,67,Calle EDIF 66B A78 entre Calle 65 y Calle 67,380,Pueblo Grifo,2.8
Calle,EDIF 18 C71,Avenida,78A,Avenida,80,Calle EDIF 18 C71 entre Avenida 78A y Avenida 80,450,Pueblo Grifo,3.5
Calle,EDIF 42B A78,Calle,71,Calle,73,Calle EDIF 42B A78 entre Calle 71 y Calle 73,440,Pueblo Grifo,3.4
Calle,EDIF 10 SALA DE VIDEO C65,Avenida,78A,Avenida,65A,Calle EDIF 10 SALA DE VIDEO C65 entre Avenida 78A y Avenida 65A,400,Pueblo Grifo,3
Calle,EDIF 26A C65,Avenida,78,Avenida,78A,Calle EDIF 26A C65 entre Avenida 78 y Avenida 78A,380,Pueblo Grifo,2.8
Calle,EDIF MODULO 1  C65,Avenida,78A,Avenida,65A,Calle EDIF MODULO 1  C65 entre Avenida 78A y Avenida 65A,400,Pueblo Grifo,3
Calle,EDIF 49 C81,Avenida,34,Avenida,36,Calle EDIF 49 C81 entre Avenida 34 y Avenida 36,280,Junco Sur,1.8
Calle,EDIF 22 LA MARINA A32,Calle,85,Calle,87,Calle EDIF 22 LA MARINA A32 entre Calle 85 y Calle 87,320,Junco Sur,2.2
Calle,EDIF 50 C81,Avenida,34,Avenida,36,Calle EDIF 50 C81 entre Avenida 34 y Avenida 36,280,Junco Sur,1.8
Calle,EDIF 52 C81,Avenida,34,Avenida,36,Calle EDIF 52 C81 entre Avenida 34 y Avenida 36,280,Junco Sur,1.8
Calle,EDIF 54 C81,Avenida,34,Avenida,36,Calle EDIF 54 C81 entre Avenida 34 y Avenida 36,280,Junco Sur,1.8
Calle,EDIF 21  BIOSALUDABLE,Calle,EDIF 21  BIOSALUDABLE,Calle,EDIF 21  BIOSALUDABLE,Calle EDIF 21  BIOSALUDABLE entre Calle EDIF 21  BIOSALUDABLE y Calle EDIF 21  BIOSALUDABLE,300,Junco Sur,2
Calle,EDIF 21  MARINA,Calle,EDIF 21  MARINA,Calle,EDIF 21  MARINA,Calle EDIF 21  MARINA entre Calle EDIF 21  MARINA y Calle EDIF 21  MARINA,340,Junco Sur,2.4
Calle,EDIF 18  MARINA,Calle,EDIF 18  MARINA,Calle,EDIF 18  MARINA,Calle EDIF 18  MARINA entre Calle EDIF 18  MARINA y Calle EDIF 18  MARINA,340,Junco Sur,2.4
Calle,EDIF 19  MARINA,Calle,EDIF 19  MARINA,Calle,EDIF 19  MARINA,Calle EDIF 19  MARINA entre Calle EDIF 19  MARINA y Calle EDIF 19  MARINA,340,Junco Sur,2.4
Calle,EDIF 20 MARINA,Calle,EDIF 20 MARINA,Calle,EDIF 20 MARINA,Calle EDIF 20 MARINA entre Calle EDIF 20 MARINA y Calle EDIF 20 MARINA,340,Junco Sur,2.4
Calle,EDIF 4 C81,Avenida,36,Avenida,36A,Calle EDIF 4 C81 entre Avenida 36 y Avenida 36A,270,Junco Sur,1.7
Calle,EDIF 5 A36A,Calle,79A,Calle,81,Calle EDIF 5 A36A entre Calle 79A y Calle 81,260,Junco Sur,1.6
Calle,EDIF 41 C89,Avenida,30,Avenida,32,Calle EDIF 41 C89 entre Avenida 30 y Avenida 32,350,Junco Sur,2.5
Calle,EDIF 35 C89,Avenida,30,Avenida,32,Calle EDIF 35 C89 entre Avenida 30 y Avenida 32,350,Junco Sur,2.5
Calle,EDIF 36 C89,Avenida,30,Avenida,32,Calle EDIF 36 C89 entre Avenida 30 y Avenida 32,350,Junco Sur,2.5
Calle,EDIF 30 C89,Avenida,28,Avenida,30,Calle EDIF 30 C89 entre Avenida 28 y Avenida 30,360,Junco Sur,2.6
Calle,EDIF 32 C87,Avenida,28,Avenida,30,Calle EDIF 32 C87 entre Avenida 28 y Avenida 30,360,Junco Sur,2.6
Calle,EDIF 38 C87,Avenida,30,Avenida,32,Calle EDIF 38 C87 entre Avenida 30 y Avenida 32,350,Junco Sur,2.5
Calle,EDIF 39 C87,Avenida,30,Avenida,32,Calle EDIF 39 C87 entre Avenida 30 y Avenida 32,350,Junco Sur,2.5
Calle,EDIF 13 A34,Calle,81,Calle,83,Calle EDIF 13 A34 entre Calle 81 y Calle 83,290,Junco Sur,1.9
Calle,EDIF 14 A34,Calle,81,Calle,83,Calle EDIF 14 A34 entre Calle 81 y Calle 83,290,Junco Sur,1.9
Calle,EDIF 47 C81,Avenida,32,Avenida,34,Calle EDIF 47 C81 entre Avenida 32 y Avenida 34,290,Junco Sur,1.9
Calle,EDIF 51 C81,Avenida,34,Avenida,36,Calle EDIF 51 C81 entre Avenida 34 y Avenida 36,280,Junco Sur,1.8
Calle,EDIF 6 A36,Calle,79,Calle,79A,Calle EDIF 6 A36 entre Calle 79 y Calle 79A,270,Junco Sur,1.7
Calle,EDIF 53 C79A,Avenida,34,Avenida,36,Calle EDIF 53 C79A entre Avenida 34 y Avenida 36,250,Junco Sur,1.5
Calle,EDIF 12 A36,Calle,79,Calle,79A,Calle EDIF 12 A36 entre Calle 79 y Calle 79A,270,Junco Sur,1.7
Calle,EDIF 55 A36 ,Calle,79,Calle,79A,Calle EDIF 55 A36  entre Calle 79 y Calle 79A,270,Junco Sur,1.7
Calle,EDIF 10 C79A,Avenida,36A,Avenida,38,Calle EDIF 10 C79A entre Avenida 36A y Avenida 38,250,Junco Sur,1.5
Calle,EDIF 11 A36A,Calle,79,Calle,79A,Calle EDIF 11 A36A entre Calle 79 y Calle 79A,270,Junco Sur,1.7
Calle,EDIF 9 A36A,Calle,79,Calle,79A,Calle EDIF 9 A36A entre Calle 79 y Calle 79A,270,Junco Sur,1.7
Calle,EDIF 7 A36A,Calle,79,Calle,79A,Calle EDIF 7 A36A entre Calle 79 y Calle 79A,270,Junco Sur,1.7
Calle,EDIF 3 A36A,Calle,79A,Calle,81,Calle EDIF 3 A36A entre Calle 79A y Calle 81,260,Junco Sur,1.6
Calle,EDIF 2 A38,Calle,79A,Calle,81,Calle EDIF 2 A38 entre Calle 79A y Calle 81,250,Junco Sur,1.5
Calle,EDIF 3801 C81,Avenida,38,Avenida,40,Calle EDIF 3801 C81 entre Avenida 38 y Avenida 40,250,Junco Sur,1.5
Calle,EDIF 79A01 C81,Avenida,40,Avenida,42,Calle EDIF 79A01 C81 entre Avenida 40 y Avenida 42,240,Junco Sur,1.4
Calle,EDIF 23 A42,Calle,79A,Calle,81,Calle EDIF 23 A42 entre Calle 79A y Calle 81,220,Junco Sur,1.2
Calle,EDIF 40 C87,Avenida,30,Avenida,32,Calle EDIF 40 C87 entre Avenida 30 y Avenida 32,340,Junco Sur,2.4
Calle,EDIF 37 C89,Avenida,30,Avenida,32,Calle EDIF 37 C89 entre Avenida 30 y Avenida 32,350,Junco Sur,2.5
Calle,EDIF 13 A72,Calle,97,Calle,99,Calle EDIF 13 A72 entre Calle 97 y Calle 99,510,Buena vista,4.1
Calle,EDIF 3 C89 ,Avenida,72,Avenida,74,Calle EDIF 3 C89  entre Avenida 72 y Avenida 74,440,Buena vista,3.4
Calle,EDIF 22 C99,Avenida,72,Avenida,74,Calle EDIF 22 C99 entre Avenida 72 y Avenida 74,460,Buena vista,3.6
Calle,EDIF G C35,Avenida,82,Avenida,84,Calle EDIF G C35 entre Avenida 82 y Avenida 84,510,Pastorita,4.1
Calle,EDIF E C33,Calle,33A,Avenida,84,Calle EDIF E C33 entre Calle 33A y Avenida 84,520,Pastorita,4.2
Calle,EDIF F C33,Calle,33A,Avenida,84,Calle EDIF F C33 entre Calle 33A y Avenida 84,520,Pastorita,4.2
Calle,EDIF 10 C29,Avenida,84A,Avenida,90,Calle EDIF 10 C29 entre Avenida 84A y Avenida 90,530,Pastorita,4.3
Calle,EDIF BLOQUE 1 A82,Calle,35,Calle,37,Calle EDIF BLOQUE 1 A82 entre Calle 35 y Calle 37,510,Pastorita,4.1
Calle,EDIF BLOQUE 2 A82,Calle,35,Calle,37,Calle EDIF BLOQUE 2 A82 entre Calle 35 y Calle 37,510,Pastorita,4.1
Calle,EDIF 4 REFINERIA C31,Avenida,86,Avenida,88,Calle EDIF 4 REFINERIA C31 entre Avenida 86 y Avenida 88,570,Pastorita,4.7
Calle,MODULO A C31,Avenida,84,Avenida,86,Calle MODULO A C31 entre Avenida 84 y Avenida 86,560,Pastorita,4.6
Calle,EDIF 8406 C31,Avenida,84,Avenida,86,Calle EDIF 8406 C31 entre Avenida 84 y Avenida 86,560,Pastorita,4.6
Calle,EDIF 16 A82,Calle,33,Avenida,82A,Calle EDIF 16 A82 entre Calle 33 y Avenida 82A,510,Pastorita,4.1
Calle,EDIF S A82,Calle,33,Avenida,83A,Calle EDIF S A82 entre Calle 33 y Avenida 83A,510,Pastorita,4.1
Calle,EDIF O A82,Calle,33,Avenida,82A,Calle EDIF O A82 entre Calle 33 y Avenida 82A,510,Pastorita,4.1
